query,target
想去欣园球场打球，从中心巴士站怎么坐？,路线指引
教工宿舍楼下的篮球场对外开放吗？怎么过去？,路线指引
三教下课去湖畔餐厅，最快路线是哪一条？,路线指引
南科大会议中心旁边可以直接走到润扬体育馆吗？,路线指引
从北门出发，怎么最快到达南苑宿舍？,路线指引
湖畔健身房是不是在宿舍区旁边？怎么走最顺？,路线指引
校园南门外面打车方便吗？打车点在哪里？,路线指引
今天在中心巴士站，想去5栋快递点怎么走？,路线指引
理学院楼下有校巴站吗？方便去一丹图书馆吗？,路线指引
树德书院的宿舍楼离一教近吗？怎么走？,路线指引
中心餐厅去南门，是直走还是要拐弯？,路线指引
润扬体育馆是不是有地下停车场？怎么找到入口？,路线指引
5号门的外卖柜离中心食堂远吗？走路几分钟？,路线指引
南苑宿舍区到三教大概多久，早八赶得及吗？,路线指引
校巴总站到润扬羽毛球馆打球怎么走最快？,路线指引
校园里有哪条路最近能连通北苑和中心区？,路线指引
南科大风雨篮球馆和博击馆在一栋楼吗？,路线指引
理学院到中心食堂会不会经过行政楼？,路线指引
8栋宿舍到涵泳图书馆能不能不穿过操场？,路线指引
润扬体育馆一楼进门是先到羽毛球馆吗？,路线指引
想逛一逛湖畔餐厅和湖畔健身房之间的风景，要怎么走？,路线指引
13栋宿舍去欣园篮球场要穿过哪片草地？,路线指引
理学院楼旁边是不是就是创新港？怎么走过去？,路线指引
从7栋出发想去涵泳图书馆，怎么走不晒太阳？,路线指引
润扬羽毛球馆和综合训练场地走着能直达吗？,路线指引
晚上从中心食堂走去社康中心，会不会太暗？,路线指引
从三教去南苑宿舍，可以中途顺路吃饭吗？,路线指引
中心巴士总站到一丹图书馆要经过哪个教学楼？,路线指引
树礼书院的宿舍楼和中心区远不远？,路线指引
润扬食堂和润扬体育馆中间有小卖部吗？,路线指引
工学院和理学院之间有没有什么便民设施？,路线指引
松禾体育场开放时间几点到几点？怎么去？,路线指引
中心食堂到中心校巴站大概需要几分钟？,路线指引
从社康中心回中心食堂，有没有电瓶车可以搭？,路线指引
三教出来去湖畔篮球馆，沿湖走好还是绕路好？,路线指引
从润扬食堂出发，走去南苑宿舍近不近？,路线指引
涵泳图书馆可以直接走到欣园足球场吗？,路线指引
校园里的风雨篮球馆和室外篮球场分别在哪儿？,路线指引
请问从中心食堂到润扬体育馆怎么走最顺啊？,路线指引
小斯，我在湖畔餐厅，想去南苑宿舍，怎么走比较快？,路线指引
中心便利店出来要去涵泳图书馆，走哪条路合适？,路线指引
涵泳图书馆到一教最近的路是怎么走呢？,路线指引
小斯请问从三教出发，去润扬食堂是不是要穿过操场？,路线指引
润扬羽毛球馆出来想直接去松禾体育场，怎么走啊？,路线指引
琳恩图书馆想去理学院的话，路线怎么规划好一点？,路线指引
想从13栋宿舍走到中心巴士总站，顺路可以买点咖啡吗？,路线指引
小吃街出来要去风雨篮球馆，走哪边近啊？,路线指引
我想从理学院走到工学院，中间会不会迷路？,路线指引
小斯我现在在社康中心，想去润扬体育馆看球赛，走哪条路最快？,路线指引
涵泳图书馆到中心食堂中间有没有小卖部？怎么顺路走？,路线指引
从8栋宿舍去欣园足球场，要不要先穿过中心区域？,路线指引
中心巴士站下车后去琳恩图书馆应该怎么走啊？,路线指引
小斯，湖畔宿舍到五号门取快递怎么走比较不晒？,路线指引
我从二教下课想直接去南苑宿舍，怎么走能快一点？,路线指引
涵泳图书馆出来想顺便路过行政楼，可以怎么走？,路线指引
润扬体育馆和风雨篮球馆如果要换场，怎么走方便？,路线指引
小斯，小吃街到学生事务中心能走直路过去吗？,路线指引
从7栋宿舍楼出发去一丹图书馆，得拐几次弯？,路线指引
小斯我在中心餐厅，想去理学院开会，路线怎么走好？,路线指引
树仁书院出来走到涵泳图书馆，大概需要多久呀？,路线指引
商学院到工学院之间有没有小路可以少走点？,路线指引
一丹图书馆到行政楼如果不想晒太阳，应该怎么绕？,路线指引
润扬食堂吃完午饭，去五号门取外卖怎么走？,路线指引
小斯请问中心巴士总站走去二教大概要多久？,路线指引
湖畔3栋到荔园怎么走？想去那里吃个晚饭。,路线指引
中心便利店出来走去南苑宿舍，路线要拐几次？,路线指引
涵泳图书馆想去三教赶上课，走小路还是大路好？,路线指引
小斯，从科技楼走到润扬羽毛球馆，是直走吗？,路线指引
风雨排球馆到润扬体育馆中途有没有便利店？,路线指引
小斯我在9栋宿舍，去一教自习要怎么走最快？,路线指引
琳恩图书馆出来去湖畔篮球馆，怎么走才不会迷路？,路线指引
从南门进去最方便到的教学楼是哪一个？,路线指引
商学院去理学院如果想沿途顺便买杯奶茶，路线怎么走？,路线指引
树德书院去润扬体育馆想快点到，需要穿过中心区吗？,路线指引
中心食堂到一丹图书馆能走湖边那条路吗？,路线指引
小斯，我要从行政楼走去学生事务中心，怎么最快？,路线指引
南苑宿舍到三教如果是赶早八，应该走哪条最稳？,路线指引
涵泳图书馆到5栋快递点，步行多久比较合理？,路线指引
小斯帮我看看，从荔园走去润扬体育馆需要多久？,路线指引
润扬食堂走去湖畔健身房要穿过哪些路口？,路线指引
涵泳图书馆下课后，去中心餐厅晚饭路好找吗？,路线指引
工学院到中心校巴总站，有没有遮阳的路径？,路线指引
小斯，5栋宿舍楼到欣园篮球场怎么走能省点力气？,路线指引
琳恩图书馆去中心食堂，如果想少走路要怎么绕？,路线指引
从一教出发去润扬体育馆路上能看到指路牌吗？,路线指引
小斯，我要从理学院走去三教上晚课，最短路线是？,路线指引
小吃街出来去涵泳图书馆借书，顺路要多久？,路线指引
树礼书院到中心巴士总站，大概要走几分钟呢？,路线指引
请问从行政楼出来走去湖畔篮球馆，大概要绕多久啊？行政楼后面那条小路最近在施工被封了，不知道有没有更近的路可以走？,路线指引
您好，请问涵泳图书馆旁边的茶水间具体在哪个位置？我是第一次来这边，不太熟悉路线，能告诉我怎么走才不会迷路吗？,路线指引
"""刚在三教上完课肚子好饿，想顺路去中心食堂吃午饭，但不知道从哪条小路走能最快到，有熟悉校园的同学能给指个路吗？""",路线指引
从南苑宿舍出发跑到松禾体育场的话，这条路线会不会很难找？需要拐很多弯吗？,路线指引
从润扬食堂吃完午饭后，要去科技楼参加下午两点的会议，请问走哪条路线最省时间？路上会不会经过图书馆那边？,路线指引
从8栋宿舍走到5号门快递点，是不是必须经过中心广场那片区域啊？还是说有其他更近的路线可以走？,路线指引
如果从一教走到理学院的话，我记得路上会经过一家咖啡店，不知道现在还在不在营业，顺路的话能帮我带杯拿铁吗？,路线指引
同学你好，我想问一下从风雨篮球馆步行到湖畔健身房大概需要多长时间？大概走几分钟能到啊？因为想规划一下运动的时间。,路线指引
从热闹的小吃街刚吃完夜宵出来，想尽快赶到学生事务中心交材料，请问这边有什么比较近的小路可以走吗？,路线指引
同学你好，请问从琳恩图书馆到行政楼是直走到底吗？我记得中间好像有个向右的岔路口，需要拐弯吗？,路线指引
同学你好，我打算去润扬体育馆打篮球，但现在在中心巴士总站这边，不太清楚具体路线，能告诉我该坐哪路公交车或者怎么走比较方便吗？,路线指引
从一丹图书馆出来之后，沿着主路往东走大概200米，能不能直接到中心便利店买些饮料和零食啊？,路线指引
同学你好，请问从立心路往五栋快递点走有没有更近的小路？我赶着去取个急件，对这边的路线还不太熟悉。,路线指引
从7栋宿舍楼步行到涵泳图书馆要多久啊？我9点有课，想提前过去占个座位，大概需要走几分钟呢？,路线指引
从涵泳图书馆出来要去三教上课，请问哪条路线比较顺？最好是能避开中午的人流，顺便经过便利店买个水。,路线指引
"""同学你好，我刚来学校不太熟悉，请问从南门进来之后，往哪个方向走才能最快到达最近的教学楼呢？大概需要走多久？""",路线指引
从13栋宿舍楼步行到欣园足球场需要绕路吗？大概要多走多少米？路上会不会经过食堂或者便利店？,路线指引
我刚在中心餐厅用完午餐，现在想去理学院找同学聊会天，请问从这里过去该怎么走比较方便？,路线指引
同学你好，请问从校园北门进来后，要去松禾体育场该怎么走啊？需要一直往前走，还是要在某个路口转弯？我对这边不太熟悉。,路线指引
